name,countryId,geoRegionId,cityId,townId,districtId,quarterId,districtName,updated,type,id
Yeni Mah.,1,1,67,873,4102,47294,Devrek,1.61731E+12,Quarter,47294
Yaralı Mh.,1,4,6,81,453,4729,Yenimehmetli,1.6231E+12,Quarter,4729
İslam Mh.,1,3,1,13,102,472,Saimbeyli,1.62276E+12,Quarter,472
Müftü Mh.,1,1,67,874,4108,47301,Bağlık,1.61731E+12,Quarter,47301
Uzunmehmet Mah.,1,1,67,874,4108,47302,Bağlık,1.61731E+12,Quarter,47302
Sarıkokmaz Mh.,1,1,67,874,4108,47303,Bağlık,1.61731E+12,Quarter,47303
Kavaklık Mh.,1,1,67,874,4108,47305,Bağlık,1.61731E+12,Quarter,47305
Elma Tepe Mah.,1,1,67,874,4108,47306,Bağlık,1.61731E+12,Quarter,47306
Kışla Mh.,1,1,67,874,4108,47307,"Armutcuk(Kandilli), Bağlık, Gülüç, Ormanlı",1.61731E+12,Quarter,47307
Süleymanlar Mh.,1,1,67,874,4108,47308,Bağlık,1.61731E+12,Quarter,47308
Kepez Mah.,1,1,67,874,4108,47309,Bağlık,1.61731E+12,Quarter,47309
Yeşilöz Mh.,1,4,6,81,453,4730,Yenimehmetli,1.6231E+12,Quarter,4730
Köseler Mh.,1,1,67,874,4108,47311,Bağlık,1.61731E+12,Quarter,47311
Belenyeni Mah.,1,1,67,874,4108,47312,Bağlık,1.61731E+12,Quarter,47312
Murtaza Mah.,1,1,67,874,4109,47313,Meydanbaşı,1.61731E+12,Quarter,47313
Akarca Mah.,1,1,67,874,4109,47314,Meydanbaşı,1.61731E+12,Quarter,47314
Kirmanlı Mh.,1,1,67,874,4109,47315,Meydanbaşı,1.61731E+12,Quarter,47315
Orhanlar Mah.,1,1,67,874,4109,47316,Meydanbaşı,1.61731E+12,Quarter,47316
Kırmacı Mh.,1,1,67,874,4109,47317,Meydanbaşı,1.61731E+12,Quarter,47317
Aydınlar Köyü,1,1,67,874,4110,47318,Köyler,1.61731E+12,Quarter,47318
Balı Mh.,1,1,67,874,4110,47319,Köyler,1.61731E+12,Quarter,47319
Yıldızlı Mh.,1,4,6,81,453,4731,Yenimehmetli,1.6231E+12,Quarter,4731
Ballıca Köyü,1,1,67,874,4110,47320,Köyler,1.61731E+12,Quarter,47320
Bayat Köyü,1,1,67,874,4110,47321,"Köyler, Ormanlı",1.61731E+12,Quarter,47321
Belen Mah.,1,1,67,874,5475,47322,Merkez,1.61731E+12,Quarter,47322
Cemaller Köyü,1,1,67,874,4110,47324,Köyler,1.61731E+12,Quarter,47324
Çayırlı Köyü,1,1,67,874,4110,47325,Köyler,1.61731E+12,Quarter,47325
Danişmentli Köyü,1,1,67,874,4110,47326,Köyler,1.61731E+12,Quarter,47326
Dağlıca Köyü,1,1,67,874,4110,47327,Köyler,1.61731E+12,Quarter,47327
Dedeler Köyü,1,1,67,874,4110,47328,Köyler,1.61731E+12,Quarter,47328
Çiğdemli Köyü,1,1,67,874,4110,47329,Köyler,1.61731E+12,Quarter,47329
Yüzükbaşı Mh.,1,4,6,81,453,4732,Yenimehmetli,1.6231E+12,Quarter,4732
Elmacı Köyü,1,1,67,874,4110,47330,Köyler,1.61731E+12,Quarter,47330
Gebe Köyü,1,1,67,874,4110,47331,Köyler,1.61731E+12,Quarter,47331
Göktepe Mh.,1,1,67,874,4110,47333,Köyler,1.61731E+12,Quarter,47333
Halaşlı Köyü,1,1,67,874,4110,47334,Köyler,1.61731E+12,Quarter,47334
Hamzafakılı Mh.,1,1,67,874,4110,47335,Köyler,1.61731E+12,Quarter,47335
Işıklı Köyü,1,1,67,874,4110,47336,Köyler,1.61731E+12,Quarter,47336
İmranlar Köyü,1,1,67,874,4110,47337,Köyler,1.61731E+12,Quarter,47337
Ketenciler Köyü,1,1,67,874,4110,47338,Köyler,1.61731E+12,Quarter,47338
Keşkek Köyü,1,1,67,874,4110,47339,Köyler,1.61731E+12,Quarter,47339
Sincik Mh.,1,4,6,81,453,4733,Yenimehmetli,1.6231E+12,Quarter,4733
Kıyıcak Mh.,1,1,67,874,4110,47340,Köyler,1.61731E+12,Quarter,47340
Kızılca Köyü,1,1,67,874,4110,47341,Köyler,1.61731E+12,Quarter,47341
Bölücek Mh.,1,1,67,874,4110,47342,Köyler,1.61731E+12,Quarter,47342
Kurtlar Köyü,1,1,67,874,4110,47344,Köyler,1.61731E+12,Quarter,47344
Osmanlar Köyü,1,1,67,874,4110,47345,Köyler,1.61731E+12,Quarter,47345
Pembeciler Köyü,1,1,67,874,4110,47346,Köyler,1.61731E+12,Quarter,47346
Ömerli Mh.,1,1,67,874,4110,47347,Köyler,1.61731E+12,Quarter,47347
Ören Mh.,1,1,67,874,4110,47348,Köyler,1.61731E+12,Quarter,47348
Soğanlıyörük Köyü,1,1,67,874,4110,47349,Köyler,1.61731E+12,Quarter,47349
Hürriyet Mh.,1,4,6,82,454,4734,Şereflikoçhisar,1.6231E+12,Quarter,4734
Sücüllü Köyü,1,1,67,874,4110,47350,Köyler,1.61731E+12,Quarter,47350
Süleymanbeyler Köyü,1,1,67,874,4110,47351,Köyler,1.61731E+12,Quarter,47351
Tepeören Köyü,1,1,67,874,4110,47352,Köyler,1.61731E+12,Quarter,47352
Terzi Köyü,1,1,67,874,4110,47353,Köyler,1.61731E+12,Quarter,47353
Topçalı Mh.,1,1,67,874,4110,47354,Köyler,1.61731E+12,Quarter,47354
Üçköy Köyü,1,1,67,874,4110,47355,Köyler,1.61731E+12,Quarter,47355
Yalnızçam Köyü,1,1,67,874,4110,47356,Köyler,1.61731E+12,Quarter,47356
Yaraşlıyörük Köyü,1,1,67,874,4110,47357,Köyler,1.61731E+12,Quarter,47357
Yazıcılar Köyü,1,1,67,874,4110,47358,Köyler,1.61731E+12,Quarter,47358
Yunuslu Köyü,1,1,67,874,4110,47359,Köyler,1.61731E+12,Quarter,47359
Sarıkaya Mh.,1,4,6,82,454,4735,Şereflikoçhisar,1.6231E+12,Quarter,4735
Zındancılar Köyü,1,1,67,874,4110,47360,Köyler,1.61731E+12,Quarter,47360
Şamlar Köyü,1,1,67,874,4110,47361,Köyler,1.61731E+12,Quarter,47361
Rüşanlar Köyü,1,1,67,874,4110,47362,Köyler,1.61731E+12,Quarter,47362
Dağlar Mh.,1,1,67,874,4110,47363,Köyler,1.61731E+12,Quarter,47363
Güzelyurt Köyü,1,1,67,874,4110,47364,Köyler,1.61731E+12,Quarter,47364
Esenler Köyü,1,1,67,874,4110,47365,Köyler,1.61731E+12,Quarter,47365
Esenköy Köyü,1,1,67,874,4110,47366,Köyler,1.61731E+12,Quarter,47366
Öğberler Köyü,1,1,67,874,4110,47367,Köyler,1.61731E+12,Quarter,47367
Aydın Köyü,1,1,67,874,4110,47368,Köyler,1.61731E+12,Quarter,47368
Vakıf Köyü,1,1,67,874,4110,47369,Köyler,1.61731E+12,Quarter,47369
Ekici Mah.,1,4,6,82,454,4736,Şereflikoçhisar,1.6231E+12,Quarter,4736
Sakallar Köyü,1,1,67,874,4110,47370,Köyler,1.61731E+12,Quarter,47370
İskenderli Köyü,1,1,67,874,4110,47371,Köyler,1.61731E+12,Quarter,47371
Yazıören Köyü,1,1,67,874,4110,47372,Köyler,1.61731E+12,Quarter,47372
Yukarıhocalar Köyü,1,1,67,874,4110,47373,Köyler,1.61731E+12,Quarter,47373
Aşağıhocalar Köyü,1,1,67,874,4110,47374,Köyler,1.61731E+12,Quarter,47374
Çaylıoğlu Köyü,1,1,67,874,4110,47375,Köyler,1.61731E+12,Quarter,47375
Davutlar Köyü,1,1,67,874,4110,47376,Köyler,1.61731E+12,Quarter,47376
Velidağ Köyü,1,1,67,874,4110,47377,Köyler,1.61731E+12,Quarter,47377
Sütlüce Köyü,1,1,67,874,4110,47378,Köyler,1.61731E+12,Quarter,47378
Boğaziçi Mh.,1,4,6,82,454,4737,Şereflikoçhisar,1.6231E+12,Quarter,4737
Çevlik Köyü,1,1,67,874,4110,47380,Köyler,1.61731E+12,Quarter,47380
Ramazanlı Köyü,1,1,67,874,4110,47381,Köyler,1.61731E+12,Quarter,47381
Külah Köyü,1,1,67,874,4110,47382,Köyler,1.61731E+12,Quarter,47382
Alacabük Köyü,1,1,67,874,4110,47383,Köyler,1.61731E+12,Quarter,47383
Ortaköy Köyü,1,1,67,874,4110,47384,Köyler,1.61731E+12,Quarter,47384
Düzpelit Köyü,1,1,67,874,4110,47385,Köyler,1.61731E+12,Quarter,47385
Güllük Köyü,1,1,67,874,4110,47386,Köyler,1.61731E+12,Quarter,47386
Akkaya Köyü,1,1,67,874,4110,47387,Köyler,1.61731E+12,Quarter,47387
Aşağıkayalıdere Köyü,1,1,67,874,4110,47388,Köyler,1.61731E+12,Quarter,47388
Hacıuslu Köyü,1,1,67,874,4110,47389,Köyler,1.61731E+12,Quarter,47389
Yayla Mah.,1,1,67,870,5084,47391,"Armutcuk(Kandilli), Merkez",1.61731E+12,Quarter,47391
Yeni Mah.,1,1,67,872,4093,47393,Çaycuma,1.61731E+12,Quarter,47393
Örencik Köyü,1,1,67,1083,4084,47395,Merkez,1.61731E+12,Quarter,47395
Merkez Mh.,1,1,67,1083,4084,47396,Merkez,1.61731E+12,Quarter,47396
Yeni Mah.,1,4,6,82,454,4739,Şereflikoçhisar,1.6231E+12,Quarter,4739
Gökçeli Mh.,1,3,1,7,78,473,Feke,1.62276E+12,Quarter,473
Alaplısofular Köyü,1,1,67,874,4115,47405,Ormanlı,1.61731E+12,Quarter,47405
Artıklar Köyü,1,1,67,874,4115,47406,Ormanlı,1.61731E+12,Quarter,47406
Başören Köyü,1,1,67,874,4115,47407,Ormanlı,1.61731E+12,Quarter,47407
Başörendoğancılar Köyü,1,1,67,874,4115,47408,Ormanlı,1.61731E+12,Quarter,47408
Doğancılar Köyü,1,1,67,871,5085,47409,Ormanlı,1.61731E+12,Quarter,47409
Yeşilova Mh.,1,4,6,82,454,4740,Şereflikoçhisar,1.6231E+12,Quarter,4740
Ortacı Köyü,1,1,67,874,4115,47410,Ormanlı,1.61731E+12,Quarter,47410
Hasankahyalar Köyü,1,1,67,874,4115,47412,Ormanlı,1.61731E+12,Quarter,47412
Karakavuz Köyü,1,1,67,874,4115,47413,Ormanlı,1.61731E+12,Quarter,47413
Sarıkaya Köyü,1,1,67,874,4115,47414,Ormanlı,1.61731E+12,Quarter,47414
Toyfanlı Köyü,1,1,67,874,4115,47415,Ormanlı,1.61731E+12,Quarter,47415
Üveyikli Köyü,1,1,67,874,4115,47416,Ormanlı,1.61731E+12,Quarter,47416
Serintepe Köyü,1,1,67,874,4115,47417,Ormanlı,1.61731E+12,Quarter,47417
Yeşilköy Köyü,1,1,67,874,4115,47419,Ormanlı,1.61731E+12,Quarter,47419
Hacıenbiya Mh.,1,4,6,82,454,4741,Şereflikoçhisar,1.6231E+12,Quarter,4741
Çay Mh.,1,1,67,875,4117,47425,Gökçebey,1.61731E+12,Quarter,47425
Yeni Mah.,1,1,67,875,4117,47426,Gökçebey,1.61731E+12,Quarter,47426
Çarşı Mh.,1,1,67,875,4117,47427,Gökçebey,1.61731E+12,Quarter,47427
Onmayıs Mh.,1,1,67,875,4117,47428,Gökçebey,1.61731E+12,Quarter,47428
İstasyon Mh.,1,1,67,875,4117,47429,Gökçebey,1.61731E+12,Quarter,47429
Sanayi Mah.,1,4,6,82,454,4742,Şereflikoçhisar,1.6231E+12,Quarter,4742
Aktarla Köyü,1,1,67,875,4118,47430,Köyler,1.61731E+12,Quarter,47430
Aliusta Köyü,1,1,67,875,4118,47431,Köyler,1.61731E+12,Quarter,47431
Bakiler Köyü,1,1,67,875,4118,47432,Köyler,1.61731E+12,Quarter,47432
Dağdemirciler Köyü,1,1,67,875,4118,47435,Köyler,1.61731E+12,Quarter,47435
Gaziler Köyü,1,1,67,875,4118,47437,Köyler,1.61731E+12,Quarter,47437
Muharremler Köyü,1,1,67,875,4118,47438,Köyler,1.61731E+12,Quarter,47438
Emek Mah.,1,4,6,82,454,4743,Şereflikoçhisar,1.6231E+12,Quarter,4743
Üçburgu Mh.,1,1,67,875,4118,47441,Köyler,1.61731E+12,Quarter,47441
Saraçlar Köyü,1,1,67,875,4118,47443,Köyler,1.61731E+12,Quarter,47443
Aydınlar Köyü,1,1,67,875,4118,47444,Köyler,1.61731E+12,Quarter,47444
Pazarlıoğlu Köyü,1,1,67,875,4118,47446,Köyler,1.61731E+12,Quarter,47446
Örmeci Köyü,1,1,67,875,4118,47447,Köyler,1.61731E+12,Quarter,47447
Tuzla Mah.,1,4,6,82,454,4744,Şereflikoçhisar,1.6231E+12,Quarter,4744
Kadıoğlu Köyü,1,1,67,872,4093,47452,"Köyler, Çaycuma",1.61731E+12,Quarter,47452
Bahçeli Mh.,1,4,68,876,4120,47454,Çarşı,1.61157E+12,Quarter,47454
Yavuz Sultan Selim Mah.,1,4,68,876,4120,47455,Çarşı,1.61157E+12,Quarter,47455
Coğlaki Mh.,1,4,68,876,4120,47456,Çarşı,1.61157E+12,Quarter,47456
Mehmet Akif Ersoy Mah.,1,4,68,876,4120,47457,Çarşı,1.61157E+12,Quarter,47457
Dere Mah.,1,4,68,876,4120,47458,Çarşı,1.61157E+12,Quarter,47458
Ereğlikapı Mh.,1,4,68,876,4120,47459,Çarşı,1.61157E+12,Quarter,47459
İstiklal Mh.,1,4,6,82,454,4745,Şereflikoçhisar,1.6231E+12,Quarter,4745
Hamidiye Mah.,1,4,68,876,4120,47460,Çarşı,1.61157E+12,Quarter,47460
Hürriyet Mh.,1,4,68,876,4120,47461,Çarşı,1.61157E+12,Quarter,47461
Kılıçaslan Mh.,1,4,68,876,4120,47462,Çarşı,1.61157E+12,Quarter,47462
Laleli Mah.,1,4,68,876,4120,47464,Çarşı,1.61157E+12,Quarter,47464
Minarecik Mah.,1,4,68,876,4120,47465,Çarşı,1.61157E+12,Quarter,47465
Muhsin Çelebi Mh.,1,4,68,876,4120,47466,Çarşı,1.61157E+12,Quarter,47466
Paşacık Mh.,1,4,68,876,4120,47467,Çarşı,1.61157E+12,Quarter,47467
İstiklal Mh.,1,4,68,876,4120,47468,Çarşı,1.61157E+12,Quarter,47468
Selçuklu Mh.,1,4,68,876,4120,47469,Çarşı,1.61157E+12,Quarter,47469
Kale Mah.,1,4,6,82,454,4746,Şereflikoçhisar,1.6231E+12,Quarter,4746
Pınar Mh.,1,4,68,876,4120,47470,Çarşı,1.61157E+12,Quarter,47470
Sofular Mah.,1,4,68,876,4120,47471,Çarşı,1.61157E+12,Quarter,47471
Hacılar Harmanı Mh.,1,4,68,876,4120,47472,Çarşı,1.61157E+12,Quarter,47472
Taşpazar Mh.,1,4,68,876,4120,47473,Çarşı,1.61157E+12,Quarter,47473
Zincirli Mah.,1,4,68,876,4120,47474,Çarşı,1.61157E+12,Quarter,47474
Fatih Mah.,1,4,68,876,4120,47475,"Sağlık, Yeşiltepe, Çarşı",1.61157E+12,Quarter,47475
Hacı Hasanlı Mh.,1,4,68,876,4120,47476,Çarşı,1.61157E+12,Quarter,47476
Tacin Mah.,1,4,68,876,4121,47477,Sanayi,1.61157E+12,Quarter,47477
Sanayi Mh.,1,4,68,876,4121,47478,Sanayi,1.61157E+12,Quarter,47478
Bayram Baba Mah.,1,4,68,876,4121,47479,Sanayi,1.61157E+12,Quarter,47479
Mustafacık Mh.,1,4,6,82,454,4747,Şereflikoçhisar,1.6231E+12,Quarter,4747
Bedir Muhtar Mh.,1,4,68,876,4121,47480,Sanayi,1.61157E+12,Quarter,47480
Büyük Bölcek Mh.,1,4,68,876,4121,47481,Sanayi,1.61157E+12,Quarter,47481
Çerdiğin Mh.,1,4,68,876,4121,47482,Sanayi,1.61157E+12,Quarter,47482
Çiftlik Mh.,1,4,68,876,4121,47483,Sanayi,1.61157E+12,Quarter,47483
Cumhuriyet Mah.,1,4,68,876,4121,47484,"Sanayi, Sultanhanı, Yeşiltepe",1.61157E+12,Quarter,47484
Somuncu Baba Mah.,1,4,68,876,4121,47485,Sanayi,1.61157E+12,Quarter,47485
Yunus Emre Mah.,1,4,68,876,4121,47486,Sanayi,1.61157E+12,Quarter,47486
Hasas Mh.,1,4,68,876,4121,47487,Sanayi,1.61157E+12,Quarter,47487
Küçük Bölcek Mh.,1,4,68,876,4121,47488,Sanayi,1.61157E+12,Quarter,47488
Şeyh Kuyusu Mh.,1,4,6,82,454,4748,Şereflikoçhisar,1.6231E+12,Quarter,4748
Nakkaş Mh.,1,4,68,876,4121,47490,Sanayi,1.61157E+12,Quarter,47490
Pamucak Mah.,1,4,68,876,4121,47491,Sanayi,1.61157E+12,Quarter,47491
Şamlı Mh.,1,4,68,876,4121,47492,Sanayi,1.61157E+12,Quarter,47492
Şeyh Hamit Mh.,1,4,68,876,4121,47493,Sanayi,1.61157E+12,Quarter,47493
Şifahane Mh.,1,4,68,876,4121,47494,Sanayi,1.61157E+12,Quarter,47494
Yenimahalle Mh.,1,4,68,876,4121,47495,Sanayi,1.61157E+12,Quarter,47495
Kalanlar Mah.,1,4,68,876,4121,47497,Sanayi,1.61157E+12,Quarter,47497
Ağzıkarahan Köyü,1,4,68,876,4122,47498,Köyler,1.61157E+12,Quarter,47498
Akhisar Köyü,1,4,68,876,4122,47499,Köyler,1.61157E+12,Quarter,47499
Sadıklı Mh.,1,4,6,82,454,4749,Şereflikoçhisar,1.6231E+12,Quarter,4749
Akin Köyü,1,4,68,876,4122,47500,Köyler,1.61157E+12,Quarter,47500
Alayhanı Köyü,1,4,68,876,4122,47501,Köyler,1.61157E+12,Quarter,47501
Ataköy Köyü,1,4,68,876,4122,47502,Köyler,1.61157E+12,Quarter,47502
Babakonağı Köyü,1,4,68,876,4122,47503,Köyler,1.61157E+12,Quarter,47503
Bağlı Köyü,1,4,68,876,4122,47504,Köyler,1.61157E+12,Quarter,47504
Bebek Köyü,1,4,68,876,4122,47505,Köyler,1.61157E+12,Quarter,47505
Borucu Köyü,1,4,68,876,4122,47506,Köyler,1.61157E+12,Quarter,47506
Bozcatepe Köyü,1,4,68,876,4122,47507,Köyler,1.61157E+12,Quarter,47507
Cankıllı Köyü,1,4,68,876,4122,47508,Köyler,1.61157E+12,Quarter,47508
Çekiçler Köyü,1,4,68,876,4122,47510,Köyler,1.61157E+12,Quarter,47510
Çeltek Köyü,1,4,68,876,4122,47511,Köyler,1.61157E+12,Quarter,47511
Çimeliyeni Köyü,1,4,68,876,4122,47512,Köyler,1.61157E+12,Quarter,47512
Ekecikgödeler Köyü,1,4,68,876,4122,47513,Köyler,1.61157E+12,Quarter,47513
Gençosman Köyü,1,4,68,876,4122,47517,Köyler,1.61157E+12,Quarter,47517
Gökçe Köyü,1,4,68,876,4122,47518,Köyler,1.61157E+12,Quarter,47518
Göksügüzel Köyü,1,4,68,876,4122,47519,Köyler,1.61157E+12,Quarter,47519
Kadıncık Mh.,1,4,6,82,455,4751,Köyler,1.6231E+12,Quarter,4751
Gücünkaya Köyü,1,4,68,876,4122,47520,Köyler,1.61157E+12,Quarter,47520
Hatipoğlutolu Köyü,1,4,68,876,4122,47521,Köyler,1.61157E+12,Quarter,47521
Hırkatol Köyü,1,4,68,876,4122,47522,Köyler,1.61157E+12,Quarter,47522
İsmailağatolu Köyü,1,4,68,876,4122,47523,Köyler,1.61157E+12,Quarter,47523
Kalebalta Köyü,1,4,68,876,4122,47524,Köyler,1.61157E+12,Quarter,47524
Karaçayır Köyü,1,4,68,876,4122,47525,Köyler,1.61157E+12,Quarter,47525
Karakova Köyü,1,4,68,876,4122,47526,Köyler,1.61157E+12,Quarter,47526
Karakuyu Köyü,1,4,68,876,4122,47527,Köyler,1.61157E+12,Quarter,47527
Karataş Köyü,1,4,68,876,4122,47529,Köyler,1.61157E+12,Quarter,47529
Musular Mh.,1,4,6,82,455,4752,Köyler,1.6231E+12,Quarter,4752
Koyak Köyü,1,4,68,876,4122,47531,Köyler,1.61157E+12,Quarter,47531
Küçükpörnekler Köyü,1,4,68,876,4122,47532,Köyler,1.61157E+12,Quarter,47532
Ceran Köyü,1,4,68,876,4122,47534,Köyler,1.61157E+12,Quarter,47534
Salmanlı Köyü,1,4,68,876,4122,47535,Köyler,1.61157E+12,Quarter,47535
Sarıağıl Köyü,1,4,68,876,4122,47536,Köyler,1.61157E+12,Quarter,47536
Seleciköse Köyü,1,4,68,876,4122,47537,Köyler,1.61157E+12,Quarter,47537
Susadı Köyü,1,4,68,876,4122,47538,Köyler,1.61157E+12,Quarter,47538
Palazobası Mh.,1,4,6,82,454,4753,Şereflikoçhisar,1.6231E+12,Quarter,4753
Ulukışlatolu Köyü,1,4,68,876,4122,47541,Köyler,1.61157E+12,Quarter,47541
Yağan Köyü,1,4,68,876,4122,47542,Köyler,1.61157E+12,Quarter,47542
Yalnızceviz Köyü,1,4,68,876,4122,47543,Köyler,1.61157E+12,Quarter,47543
Yanyurt Köyü,1,4,68,876,4122,47544,Köyler,1.61157E+12,Quarter,47544
Yapılcan Köyü,1,4,68,876,4122,47545,Köyler,1.61157E+12,Quarter,47545
Tatlıca Köyü,1,4,68,876,4122,47547,Köyler,1.61157E+12,Quarter,47547
Acıpınar Köyü,1,4,68,876,4122,47548,Köyler,1.61157E+12,Quarter,47548
Baymış Köyü,1,4,68,876,4122,47549,Köyler,1.61157E+12,Quarter,47549
Bostanlık Köyü,1,4,68,876,4122,47550,Köyler,1.61157E+12,Quarter,47550
Boyalı Köyü,1,4,68,876,4122,47551,Köyler,1.61157E+12,Quarter,47551
Büyükgüve Köyü,1,4,68,876,4122,47552,Köyler,1.61157E+12,Quarter,47552
Çavdarlılar Köyü,1,4,68,876,4122,47554,Köyler,1.61157E+12,Quarter,47554
Çolaknebi Köyü,1,4,68,876,4122,47555,Köyler,1.61157E+12,Quarter,47555
Fatmauşağı Köyü,1,4,68,876,4122,47556,Köyler,1.61157E+12,Quarter,47556
Küçükgüve Köyü,1,4,68,876,4122,47557,Köyler,1.61157E+12,Quarter,47557
Macarlı Köyü,1,4,68,876,4122,47558,Köyler,1.61157E+12,Quarter,47558
Sapmaz Köyü,1,4,68,876,4122,47559,Köyler,1.61157E+12,Quarter,47559
Şeyhli Mh.,1,4,6,82,454,4755,Şereflikoçhisar,1.6231E+12,Quarter,4755
Boğazköy Köyü,1,4,68,882,4159,47568,"Köyler, Sarıyahşi",1.61157E+12,Quarter,47568
Karşı Mh.,1,4,68,881,4154,47571,"Balcı, Ortaköy",1.61157E+12,Quarter,47571
Fatih Mah.,1,4,68,881,4154,47575,Ortaköy,1.61157E+12,Quarter,47575
Zafer Mah.,1,4,68,876,4126,47577,"Helvadere, Sanayi, Sultanhanı, Yenikent, Yeşiltepe",1.61157E+12,Quarter,47577
Fatih Mah.,1,4,68,879,5480,47578,"Ağaçlı, Gülpınar, Merkez",1.61157E+12,Quarter,47578
Selçuk Mh.,1,4,68,1088,66419,47579,Merkez,1.61157E+12,Quarter,47579
Haydarlı Mh.,1,4,6,82,455,4757,Köyler,1.6231E+12,Quarter,4757
Koyuncu Mh.,1,4,68,1088,66419,47584,Merkez,1.61157E+12,Quarter,47584
Yeşiltömek Köyü,1,4,68,1088,66421,47585,Köyler,1.61157E+12,Quarter,47585
Dikmen Köyü,1,4,68,876,4127,47589,Taşpınar,1.61157E+12,Quarter,47589
Deliller Mh.,1,4,6,82,455,4758,Köyler,1.6231E+12,Quarter,4758
Elmacık Köyü,1,4,68,876,4127,47590,Taşpınar,1.61157E+12,Quarter,47590
Gözlükuyu Köyü,1,4,68,876,4127,47591,Taşpınar,1.61157E+12,Quarter,47591
Karacaören Köyü,1,4,68,876,4127,47592,Taşpınar,1.61157E+12,Quarter,47592
Koçpınar Köyü,1,4,68,876,4127,47593,Taşpınar,1.61157E+12,Quarter,47593
Yenipınar Köyü,1,4,68,876,4127,47594,Taşpınar,1.61157E+12,Quarter,47594
Keklikçi Mh.,1,3,1,7,78,475,Feke,1.62276E+12,Quarter,475
Darıhüyük Köyü,1,4,68,876,4130,47607,Yeşilova,1.61157E+12,Quarter,47607
Yazısöğüt Mh.,1,4,6,82,455,4760,Köyler,1.6231E+12,Quarter,4760
Şereflidavutlu Mh.,1,4,6,82,455,4761,Köyler,1.6231E+12,Quarter,4761
Karkın Köyü,1,4,68,876,4136,47622,Karkın,1.61157E+12,Quarter,47622
Kutlu Köyü,1,4,68,876,4137,47623,Kutlu,1.61157E+12,Quarter,47623
Altınkaya Köyü,1,4,68,876,4132,47626,Yeşiltepe,1.61157E+12,Quarter,47626
Meydan Mah.,1,4,68,876,4140,47627,"Beyazsaray, Sanayi",1.61157E+12,Quarter,47627
Zafer Mah.,1,4,68,877,4141,47628,Ağaçören,1.61157E+12,Quarter,47628
Kale Mah.,1,4,68,877,4141,47629,Ağaçören,1.61157E+12,Quarter,47629
Geçitli Mh.,1,4,6,82,454,4762,Şereflikoçhisar,1.6231E+12,Quarter,4762
Gümüştepe Mh.,1,4,68,877,4141,47630,Ağaçören,1.61157E+12,Quarter,47630
Yurtsever Mah.,1,4,68,877,4141,47631,Ağaçören,1.61157E+12,Quarter,47631
Yeni Mah.,1,4,68,877,4141,47632,Ağaçören,1.61157E+12,Quarter,47632
Abalı Köyü,1,4,68,877,4142,47633,Köyler,1.61157E+12,Quarter,47633
Abdiuşağı Köyü,1,4,68,877,4142,47634,Köyler,1.61157E+12,Quarter,47634
Ahırlı Köyü,1,4,68,877,4142,47635,Köyler,1.61157E+12,Quarter,47635
Avşar Köyü,1,4,68,877,4142,47636,Köyler,1.61157E+12,Quarter,47636
Çatalçeşme Köyü,1,4,68,877,4142,47637,Köyler,1.61157E+12,Quarter,47637
Dadılar Köyü,1,4,68,877,4142,47638,Köyler,1.61157E+12,Quarter,47638
Demircili Köyü,1,4,68,877,4142,47639,Köyler,1.61157E+12,Quarter,47639
Göllü Köyü,1,4,68,877,4142,47640,Köyler,1.61157E+12,Quarter,47640
Göynük Köyü,1,4,68,877,4142,47641,Köyler,1.61157E+12,Quarter,47641
Hacıahmetlidavutlu Köyü,1,4,68,877,4142,47643,Köyler,1.61157E+12,Quarter,47643
Hacıahmetlitepeköy Köyü,1,4,68,877,4142,47644,Köyler,1.61157E+12,Quarter,47644
Hacıismailli Köyü,1,4,68,877,4142,47645,Köyler,1.61157E+12,Quarter,47645
Hüsrevköy Köyü,1,4,68,877,4142,47646,Köyler,1.61157E+12,Quarter,47646
Kaşıçalık Köyü,1,4,68,877,4142,47647,Köyler,1.61157E+12,Quarter,47647
Kederli Köyü,1,4,68,877,4142,47648,Köyler,1.61157E+12,Quarter,47648
Kılıçlı Köyü,1,4,68,877,4142,47649,Köyler,1.61157E+12,Quarter,47649
Kırımini Köyü,1,4,68,877,4142,47650,Köyler,1.61157E+12,Quarter,47650
Kütüklü Köyü,1,4,68,877,4142,47651,Köyler,1.61157E+12,Quarter,47651
Oymaağaç Köyü,1,4,68,877,4142,47652,Köyler,1.61157E+12,Quarter,47652
Sarıağıl Köyü,1,4,68,877,4142,47653,Köyler,1.61157E+12,Quarter,47653
Yağmurhüyüğü Köyü,1,4,68,877,4142,47654,Köyler,1.61157E+12,Quarter,47654
Yenice Köyü,1,4,68,877,4142,47655,Köyler,1.61157E+12,Quarter,47655
Çatçat Mh.,1,4,6,82,454,4766,Şereflikoçhisar,1.6231E+12,Quarter,4766
Başaran Köyü,1,4,68,878,4144,47673,Köyler,1.61157E+12,Quarter,47673
Güneşli Köyü,1,4,68,878,4144,47674,Köyler,1.61157E+12,Quarter,47674
Meydan Mah.,1,4,68,879,4146,47679,"Ağaçlı, Demirci",1.61157E+12,Quarter,47679
Solakuşağı Mh.,1,4,6,74,429,4767,Evren,1.6231E+12,Quarter,4767
İstiklal Mh.,1,4,68,879,4146,47680,Ağaçlı,1.61157E+12,Quarter,47680
